,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
POLR2K,4.3653574,-1.6971327e-07,3.3594518,4.970512,5.1389666,-1.4121717e-09,4.9558825,5.1394186,-0.05093767,-0.050459106,4.356226,-0.05199943,5.0402827,5.1245465,-0.050411858,0.006729412
FOXP1,5.26128,-2.0294188e-07,4.013546,5.9382334,6.139494,-1.6872793e-09,5.9207973,6.1400433,-0.060855024,-0.06028338,5.250367,-0.06212363,6.021599,6.122281,-0.060227092,0.0080410475
NOTCH1,4.3131638,-1.6777749e-07,3.321346,4.9141355,5.080679,-1.396145e-09,4.899669,5.0811253,-0.050359912,-0.049886774,4.304136,-0.05140962,4.9831142,5.0664215,-0.049840048,0.006653
PHF14,4.668849,-1.8096934e-07,3.5810244,5.2983255,5.4778924,-1.5053636e-09,5.282745,5.478378,-0.05429715,-0.053787053,4.6591134,-0.055428974,5.372701,5.4625263,-0.053736743,0.007173725
SOX15,4.6956835,-1.8196461e-07,3.6006157,5.32731,5.5078597,-1.5136038e-09,5.3116455,5.5083485,-0.054594193,-0.054081306,4.685895,-0.05573221,5.4020934,5.4924097,-0.054030728,0.0072130105
PARVB,4.6924205,-1.8184359e-07,3.5982325,5.323786,5.504216,-1.5126018e-09,5.3081307,5.5047035,-0.054558065,-0.054045517,4.6826377,-0.055695336,5.3985186,5.488776,-0.053994972,0.007208233
FOSL2,4.9696097,-1.921242e-07,3.8006034,5.623189,5.813769,-1.5977173e-09,5.6066666,5.8142867,-0.057626408,-0.05708505,4.959276,-0.05882766,5.702128,5.7974653,-0.057031717,0.00761404
TAF6,3.4982781,-1.3755447e-07,2.7264159,4.0339456,4.170652,-1.1459209e-09,4.0220323,4.171009,-0.04133959,-0.040951125,3.490871,-0.042201176,4.09056,4.1589336,-0.040912613,0.0054600034
PURA,4.7521176,-1.840577e-07,3.641817,5.3882666,5.5708833,-1.5309326e-09,5.372425,5.5713778,-0.05521889,-0.054700136,4.742217,-0.05636994,5.4639063,5.555258,-0.054648988,0.00729563
GJB3,3.6013253,-1.4137633e-07,2.8016481,4.145251,4.28573,-1.1775633e-09,4.1330147,4.286099,-0.042480268,-0.042081088,3.5937128,-0.043365635,4.2034283,4.2736907,-0.04204154,0.0056108646
SNORD43,2.6832771,-1.07327196e-07,2.131401,3.1536312,3.2604952,-8.956618e-10,3.1442707,3.2607636,-0.032317985,-0.032014206,2.6774907,-0.032991413,3.1978784,3.2513168,-0.03198391,0.0042668376
HNRNPK,5.5107594,-2.1219469e-07,4.1956844,6.207705,6.4180994,-1.763886e-09,6.189487,6.418677,-0.06361662,-0.06301904,5.4993496,-0.064942814,6.2948556,6.40011,-0.06296025,0.008406285
MYBBP1A,4.9333086,-1.9077778e-07,3.7741003,5.5839777,5.7732286,-1.5865701e-09,5.567569,5.7737427,-0.057224557,-0.056686986,4.9230466,-0.058417443,5.662366,5.757038,-0.05663401,0.0075608944
CREB3,5.4344316,-2.093638e-07,4.1399593,6.1252604,6.33286,-1.7404481e-09,6.107281,6.3334293,-0.062771715,-0.06218207,5.4231734,-0.06408028,6.211253,6.315109,-0.062124047,0.008294541
SLC5A11,4.824337,-1.8673624e-07,3.6945426,5.466274,5.6515346,-1.5531092e-09,5.4502068,5.652037,-0.056018323,-0.055492066,4.8142934,-0.05718604,5.5430098,5.6356845,-0.055440187,0.00740136
ATF2,3.5445948,-1.3927226e-07,2.7602305,4.0839744,4.222376,-1.1601432e-09,4.0719156,4.2227387,-0.041852288,-0.041459005,3.5370955,-0.042724565,4.1412907,4.2105136,-0.041420035,0.00552781
GM8355,2.529047,-1.0160701e-07,2.0188012,2.9870412,3.0882578,-8.4830304e-10,2.9781642,3.0885103,-0.03061075,-0.030322991,2.5235672,-0.031248573,3.0289488,3.07956,-0.030294249,0.004041044
E2F6,3.6469853,-1.4306981e-07,2.8349838,4.19457,4.336721,-1.191584e-09,4.1821914,4.3370953,-0.0429857,-0.042581778,3.6392822,-0.04388161,4.2534404,4.3245397,-0.042541765,0.0056777117
KRT8,5.025742,-1.9420602e-07,3.841584,5.683819,5.876454,-1.6149533e-09,5.667121,5.876978,-0.058247752,-0.057700567,5.0152965,-0.05946197,5.7636094,5.8599763,-0.05764667,0.0076962174
FOXJ3,3.4273753,-1.3492475e-07,2.6746511,3.9573605,4.0914702,-1.124149e-09,3.9456694,4.0918202,-0.040554736,-0.04017363,3.4201093,-0.041399945,4.012899,4.079973,-0.04013584,0.0053562005
TCL1,5.098787,-1.9691521e-07,3.8949127,5.762718,5.9580283,-1.6373835e-09,5.7457914,5.9585605,-0.059056327,-0.058501557,5.0881968,-0.06028741,5.8436184,5.941323,-0.05844691,0.0078031565
FGF10,4.823145,-1.8669198e-07,3.6936722,5.464986,5.650203,-1.5527429e-09,5.448922,5.650705,-0.05600512,-0.055478986,4.8131027,-0.057172555,5.5417037,5.6343565,-0.05542712,0.0073996144
MYMX,5.134585,-1.982429e-07,3.921048,5.801385,5.998005,-1.6483755e-09,5.784345,5.9985414,-0.05945259,-0.05889409,5.1239233,-0.060691927,5.8828278,5.981188,-0.05883909,0.007855564
ARID1A,4.3318057,-1.6846896e-07,3.3349562,4.9342713,5.1014977,-1.4018691e-09,4.9197464,5.1019464,-0.050566267,-0.050091192,4.3227406,-0.05162028,5.0035334,5.087182,-0.050044283,0.0066802916
HEY2,3.830918,-1.4989163e-07,2.969269,4.3932433,4.5421286,-1.2480638e-09,4.380288,4.542523,-0.04502173,-0.0445987,3.8228498,-0.045960106,4.4549046,4.529374,-0.04455683,0.00594699
GM44429,2.5386236,-1.0196217e-07,2.0257926,2.9973848,3.098952,-8.512437e-10,2.9884782,3.0992057,-0.030716753,-0.030427996,2.5331244,-0.03135678,3.0394373,3.0902247,-0.03039916,0.004055064
IRF4,4.0004315,-1.5617863e-07,3.093027,4.5763407,4.731434,-1.3001152e-09,4.562855,4.731846,-0.046898145,-0.0464575,3.9920247,-0.047875647,4.640574,4.7181506,-0.04641392,0.0061951578
OVOL1,3.7194636,-1.4575794e-07,2.8878984,4.2728567,4.417661,-1.2138397e-09,4.2602506,4.418043,-0.043787993,-0.04337654,3.711616,-0.044700637,4.332827,4.405255,-0.0433358,0.00578382
SIN3A,1.4438177,-6.1357284e-08,1.2264982,1.814842,1.876322,-5.150657e-10,1.8093647,1.8764559,-0.018597867,-0.018422872,1.4404961,-0.018985147,1.8402826,1.8710064,-0.018405067,0.0024522617
MIR291B,2.0037818,-8.2125624e-08,1.6353164,2.4196815,2.5016654,-6.8701184e-10,2.41245,2.5018604,-0.024796357,-0.024563178,1.9993467,-0.025312914,2.4536188,2.4946048,-0.02453973,0.0032720526
EIF4A2,5.060121,-1.9548114e-07,3.866683,5.720953,5.914847,-1.6255102e-09,5.7041473,5.9153743,-0.05862831,-0.058077548,5.0496073,-0.05985046,5.8012657,5.8982615,-0.0580233,0.0077465484
ZFP989,3.608292,-1.416348e-07,2.8067348,4.1527762,4.2935104,-1.1797027e-09,4.140518,4.29388,-0.042557385,-0.042157482,3.6006658,-0.04344436,4.2110596,4.28145,-0.042117868,0.005621065
NR2F2,4.189233,-1.6318108e-07,3.2308667,4.780273,4.942279,-1.35809e-09,4.766195,4.942712,-0.04898807,-0.04852781,4.1804514,-0.050009165,4.8473706,4.9284067,-0.048482332,0.0064715645
LDLRAP1,5.326884,-2.0537502e-07,4.0614414,6.0090938,6.212755,-1.7074239e-09,5.9914527,6.2133117,-0.06158122,-0.061002742,5.3158393,-0.06286496,6.093454,6.1953387,-0.060945805,0.008137091
BAZ1A,5.5842376,-2.149199e-07,4.2493296,6.2870717,6.5001564,-1.7864483e-09,6.268624,6.5007424,-0.06442998,-0.06382477,5.572681,-0.06577313,6.3753376,6.481938,-0.063765235,0.008513858
MCM2,5.078225,-1.9615256e-07,3.8799002,5.740508,5.935065,-1.6310687e-09,5.7236447,5.935594,-0.058828704,-0.05827607,5.067675,-0.06005504,5.8210955,5.918423,-0.058221634,0.007773053
PHF12,4.5590897,-1.7689854e-07,3.5008907,5.1797695,5.355318,-1.4716603e-09,5.1645327,5.355791,-0.053082168,-0.052583482,4.549572,-0.05418865,5.2524796,5.3402944,-0.052534275,0.0070130355
POU4F2,3.685874,-1.4451213e-07,2.8633752,4.236575,4.38015,-1.2035254e-09,4.224074,4.3805285,-0.04341617,-0.04300821,3.6780932,-0.04432106,4.2960353,4.3678474,-0.042967804,0.005734644
RARG,4.775996,-1.8494332e-07,3.6592503,5.414059,5.59755,-1.5382651e-09,5.398143,5.598047,-0.055483207,-0.054961976,4.766048,-0.056639764,5.4900603,5.5818505,-0.054910585,0.0073305885
GLMP,4.7422423,-1.836914e-07,3.6346066,5.3775997,5.5598536,-1.5279001e-09,5.3617897,5.5603476,-0.05510957,-0.054591842,4.732361,-0.05625833,5.453089,5.5442595,-0.054540794,0.007281172
CUX1,2.8584185,-1.13822885e-07,2.259268,3.342808,3.456085,-9.494417e-10,3.332899,3.456373,-0.0342567,-0.03393472,2.8522835,-0.034970563,3.389713,3.4463608,-0.03390266,0.0045232456
FST,5.044497,-1.9490163e-07,3.8552766,5.704077,5.897399,-1.6207126e-09,5.6873198,5.897925,-0.058455355,-0.05790623,5.034014,-0.05967391,5.7841525,5.8808627,-0.057852134,0.007723675
TEAD3,2.60799,-1.04534806e-07,2.0764353,3.0723097,3.1764174,-8.725436e-10,3.0631857,3.1766782,-0.031484596,-0.031188637,2.602353,-0.03214064,3.115415,3.167474,-0.031159097,0.004156616
GAS6,3.4749439,-1.3668902e-07,2.70938,4.0087414,4.1445932,-1.138756e-09,3.9969015,4.1449485,-0.0410813,-0.040695246,3.4675834,-0.041937493,4.065002,4.132948,-0.040656976,0.005425842
DPP4,4.8361697,-1.8717505e-07,3.703181,5.479054,5.664748,-1.5567423e-09,5.4629493,5.6652517,-0.056149296,-0.05562181,4.8261013,-0.057319745,5.5559688,5.648861,-0.05556982,0.0074186823
GM22862,3.0913727,-1.2246292e-07,2.429343,3.5944312,3.7162378,-1.0209742e-09,3.5837924,3.7165513,-0.036835376,-0.036489185,3.0847747,-0.03760302,3.644871,3.7057877,-0.03645478,0.0048642913
CSRP2,4.348828,-1.6910023e-07,3.347384,4.9526577,5.1205072,-1.4070963e-09,4.93808,5.120958,-0.050754704,-0.050277848,4.3397293,-0.051812638,5.0221777,5.1061387,-0.050230764,0.006705213
KEAP1,4.3389497,-1.6873388e-07,3.340172,4.941987,5.109475,-1.4040625e-09,4.927441,5.109925,-0.05064535,-0.050169528,4.3298707,-0.05170101,5.0113573,5.095137,-0.050122544,0.006690751
RNF14,4.73268,-1.8333675e-07,3.627626,5.3672714,5.549176,-1.5249643e-09,5.3514905,5.5496683,-0.05500372,-0.054486994,4.7228174,-0.056150284,5.4426155,5.533611,-0.054436043,0.0072671734
PHLDB2,4.276276,-1.664094e-07,3.2944155,4.874292,5.039485,-1.384818e-09,4.859941,5.039927,-0.04995159,-0.049482282,4.2673216,-0.050992783,4.942711,5.025342,-0.04943593,0.0065989965
KAT6B,5.224454,-2.01576e-07,3.986659,5.898455,6.098367,-1.6759711e-09,5.8811345,6.0989122,-0.06044738,-0.05987955,5.2136135,-0.061707478,5.9812617,6.0812693,-0.05982364,0.007987132
PER1,3.7368603,-1.4640314e-07,2.9006,4.2916484,4.4370894,-1.2191816e-09,4.278987,4.437474,-0.043980565,-0.043567304,3.7289784,-0.04489722,4.3518815,4.424628,-0.043526385,0.0058092885
KAT2B,4.855352,-1.878865e-07,3.7171857,5.499774,5.6861706,-1.5626325e-09,5.4836097,5.686676,-0.056361634,-0.055832155,4.845246,-0.05753651,5.5769796,5.6702237,-0.055779967,0.0074467654
BARD1,4.851063,-1.8772745e-07,3.7140548,5.495142,5.681381,-1.5613156e-09,5.4789906,5.681886,-0.056314155,-0.05578513,4.8409653,-0.057488043,5.5722823,5.6654468,-0.05573298,0.007440487
CRIP2,4.4700747,-1.735971e-07,3.4359035,5.083621,5.25591,-1.4443269e-09,5.0686636,5.2563734,-0.052096833,-0.051607385,4.460735,-0.05318276,5.15498,5.2411633,-0.05155908,0.006882718
IRF1,4.2877192,-1.668338e-07,3.30277,4.886652,5.052264,-1.3883317e-09,4.8722653,5.0527077,-0.05007826,-0.04960776,4.278742,-0.051122095,4.955244,5.0380855,-0.049561296,0.006615748
EDA2R,3.8980181,-1.5238028e-07,3.0182576,4.4657207,4.617063,-1.268668e-09,4.4525547,4.617465,-0.045764487,-0.04533448,3.889816,-0.04671836,4.5284,4.6040993,-0.04529195,0.0060452246
CHD4,3.6500688,-1.4318421e-07,2.8372347,4.1979003,4.3401637,-1.1925309e-09,4.1855116,4.340539,-0.043019824,-0.042615585,3.642359,-0.04391645,4.2568173,4.327973,-0.04257554,0.005682225
PATJ,5.655544,-2.1756459e-07,4.3013887,6.3640924,6.579789,-1.8083445e-09,6.345421,6.5803814,-0.0652193,-0.06460668,5.6438465,-0.06657892,6.4534397,6.561347,-0.06454643,0.0086182505
ZMYM2,4.6251597,-1.7934899e-07,3.549128,5.2511353,5.4291015,-1.4919485e-09,5.235691,5.4295826,-0.053813536,-0.05330798,4.6155114,-0.054935273,5.324847,5.4138727,-0.053258106,0.0071097645
POLR3B,4.845851,-1.8753413e-07,3.710249,5.4895115,5.6755595,-1.5597149e-09,5.4733763,5.6760645,-0.056256454,-0.055727966,4.8357635,-0.057429146,5.5665727,5.659642,-0.05567588,0.007432855
DNAJC10,5.849334,-2.2475199e-07,4.4428706,6.5734134,6.7962055,-1.8678508e-09,6.5541344,6.796819,-0.067364454,-0.06673169,5.837251,-0.06876881,6.665701,6.77716,-0.06666949,0.00890196
BEND5,5.267856,-2.0318575e-07,4.018347,5.9453363,6.1468368,-1.6892986e-09,5.9278793,6.147388,-0.060927823,-0.060355492,5.25693,-0.06219793,6.028801,6.1296043,-0.06029914,0.008050674
FAM129B,5.6325283,-2.1671093e-07,4.2845855,6.3392324,6.554085,-1.8012768e-09,6.320633,6.5546765,-0.06496453,-0.0643543,5.6208763,-0.06631883,6.42823,6.535716,-0.06429428,0.008584554
SLC25A5,5.235494,-2.0198547e-07,3.9947195,5.910381,6.110696,-1.6793613e-09,5.8930254,6.111243,-0.060569596,-0.060000617,5.2246323,-0.06183223,5.9933543,6.0935645,-0.059944596,0.008003296
DMRT1,4.5530515,-1.7667462e-07,3.4964828,5.173248,5.348575,-1.4698062e-09,5.15803,5.3490477,-0.053015336,-0.05251727,4.543546,-0.05412043,5.245867,5.33357,-0.052468132,0.007004196
CTSL,5.034165,-1.9451844e-07,3.8477335,5.6929173,5.885861,-1.6175399e-09,5.676192,5.886386,-0.058340993,-0.057792936,5.0237026,-0.05955715,5.7728357,5.869356,-0.05773894,0.0077085495
LAMB2,4.7208686,-1.8289869e-07,3.6190023,5.3545127,5.535985,-1.5213373e-09,5.33877,5.536476,-0.054872975,-0.05435747,4.7110295,-0.05601681,5.4296775,5.5204573,-0.05430664,0.0072498806
AKR1B8,4.4284496,-1.7205326e-07,3.4055142,5.038661,5.2094254,-1.4315452e-09,5.0238333,5.209885,-0.051636066,-0.051150944,4.419193,-0.052712392,5.109389,5.1948085,-0.051103063,0.0068217786
DDX20,5.2588286,-2.0285094e-07,4.011756,5.9355855,6.1367555,-1.6865266e-09,5.918157,6.1373053,-0.060827892,-0.0602565,5.2479205,-0.062095918,6.0189137,6.1195507,-0.060200237,0.008037458
EED,4.627905,-1.7945084e-07,3.551132,5.2541003,5.4321675,-1.4927912e-09,5.2386475,5.4326487,-0.053843923,-0.053338077,4.618251,-0.054966297,5.327854,5.4169297,-0.05328818,0.007113782
PITX2,4.574784,-1.7748062e-07,3.5123491,5.1967216,5.372844,-1.4764794e-09,5.1814356,5.37332,-0.0532559,-0.052755576,4.5652356,-0.054366007,5.26967,5.357772,-0.052706216,0.0070360117
POLR2E,4.8473334,-1.8758914e-07,3.7113318,5.491113,5.6772165,-1.5601703e-09,5.474974,5.677721,-0.05627287,-0.05574423,4.8372436,-0.057445906,5.5681973,5.6612945,-0.055692118,0.007435027
ADAM19,4.8466277,-1.8756292e-07,3.7108166,5.4903507,5.676428,-1.5599535e-09,5.4742136,5.676933,-0.056265067,-0.055736482,4.836539,-0.057437923,5.5674233,5.6605077,-0.055684384,0.0074339937
KLF13,3.9115508,-1.528822e-07,3.0281372,4.4803376,4.6321754,-1.2728232e-09,4.4671297,4.6325784,-0.045914292,-0.045482878,3.9033215,-0.046871275,4.543222,4.6191697,-0.045440197,0.0060650366
GTF2A1L,3.7562144,-1.4712094e-07,2.9147294,4.312553,4.4587035,-1.2251247e-09,4.2998314,4.459089,-0.044194803,-0.043779533,3.748294,-0.045115933,4.3730807,4.4461813,-0.04373842,0.0058376226
KLF8,4.919262,-1.9025687e-07,3.7638457,5.5688066,5.7575426,-1.582257e-09,5.5524416,5.758055,-0.05706908,-0.056532968,4.909029,-0.05825872,5.6469817,5.7413955,-0.056480136,0.0075403303
IRF3,4.2650056,-1.6599135e-07,3.286187,4.862118,5.0268984,-1.3813571e-09,4.8478026,5.0273395,-0.04982683,-0.049358692,4.2560735,-0.05086542,4.930366,5.012791,-0.049312457,0.006582495
ECT2,4.503411,-1.7483347e-07,3.4602408,5.1196284,5.2931376,-1.4545631e-09,5.104566,5.293605,-0.05246584,-0.051972933,4.4940042,-0.053559463,5.191493,5.278288,-0.051924285,0.0069315215
ZDHHC16,4.134258,-1.6114207e-07,3.1907303,4.720892,4.8808846,-1.3412088e-09,4.706986,4.881312,-0.048379526,-0.047924977,4.1255856,-0.049387924,4.7871556,4.8671846,-0.047880054,0.00639108
RAD54B,4.871548,-1.8848719e-07,3.72901,5.5172677,5.7042575,-1.5676056e-09,5.5010524,5.704765,-0.056540914,-0.05600975,4.8614097,-0.057719525,5.594719,5.68826,-0.055957396,0.0074704764
ABT1,3.7968144,-1.4862677e-07,2.9443707,4.356406,4.504044,-1.2375918e-09,4.3435583,4.504434,-0.04464422,-0.04422474,3.7888136,-0.04557472,4.4175506,4.491395,-0.044183213,0.0058970614
AGAP3,5.973208,-2.293463e-07,4.533309,6.7072144,6.9345417,-1.9058881e-09,6.6875486,6.9351687,-0.06873567,-0.068090044,5.960879,-0.07016863,6.8013825,6.915111,-0.06802659,0.009083313
COIL,4.5166407,-1.7532416e-07,3.4699,5.133919,5.3079123,-1.4586257e-09,5.118815,5.308381,-0.05261229,-0.052118003,4.507208,-0.053708967,5.2059846,5.293021,-0.05206923,0.00695089
GM15181,3.4800878,-1.3687988e-07,2.7131355,4.0142975,4.150337,-1.1403355e-09,4.0024414,4.150694,-0.04113824,-0.04075166,3.4727168,-0.04199562,4.070636,4.138676,-0.04071333,0.005433372
GM26092,3.2422063,-1.2805714e-07,2.5394635,3.7573526,3.884682,-1.0672901e-09,3.7462416,3.885012,-0.038505018,-0.03814316,3.2353082,-0.039307486,3.8100808,3.8737624,-0.038107228,0.005085113
DDX54,4.699158,-1.8209347e-07,3.6031523,5.3310633,5.511741,-1.5146706e-09,5.315388,5.5122294,-0.054632656,-0.054119408,4.689363,-0.055771485,5.405899,5.49628,-0.054068796,0.007218098
SIRT1,5.185172,-2.001191e-07,3.9579806,5.856026,6.054499,-1.6639093e-09,5.838828,6.0550413,-0.06001256,-0.059448812,5.1744103,-0.061263584,5.9382367,6.037524,-0.059393294,0.007929625
MSX2,5.023375,-1.9411829e-07,3.8398561,5.6812625,5.8738112,-1.6142269e-09,5.664572,5.8743353,-0.05822156,-0.05767462,5.0129347,-0.059435222,5.7610173,5.857341,-0.057620738,0.007692754
TSG101,5.63696,-2.1687532e-07,4.2878213,6.344019,6.559035,-1.8026378e-09,6.325406,6.559626,-0.06501359,-0.0644029,5.6252985,-0.066368915,6.4330845,6.540652,-0.064342834,0.008591044
AF357399,3.3954558,-1.3374097e-07,2.6513476,3.9228835,4.0558243,-1.1143478e-09,3.9112923,4.056171,-0.04020141,-0.03982362,3.388253,-0.041039247,3.977937,4.0444264,-0.03978615,0.0053094714
ZFYVE21,5.7135677,-2.1971661e-07,4.343751,6.4267673,6.644588,-1.8261614e-09,6.4079137,6.645187,-0.0658616,-0.065242946,5.7017546,-0.06723461,6.5169945,6.6259656,-0.065182105,0.008703198
ANP32A,4.7585135,-1.8429489e-07,3.6464865,5.3951755,5.578026,-1.5328967e-09,5.379314,5.5785213,-0.055289686,-0.05477027,4.7486,-0.056442212,5.4709115,5.562381,-0.054719057,0.007304994
SLC26A10,3.450019,-1.3576458e-07,2.6911829,3.9818187,4.1167574,-1.1311022e-09,3.9700568,4.1171103,-0.04080539,-0.040421933,3.4427075,-0.04165583,4.0377007,4.1051903,-0.04038391,0.0053893514
LY6G6E,5.197113,-2.0056197e-07,3.9666984,5.868924,6.067834,-1.6675757e-09,5.8516884,6.0683765,-0.060144734,-0.05957974,5.186327,-0.06139851,5.951315,6.0508213,-0.05952411,0.007947105
SRI,5.2691245,-2.0323279e-07,4.0192723,5.9467063,6.148254,-1.689688e-09,5.9292455,6.1488037,-0.060941868,-0.060369395,5.2581954,-0.062212266,6.0301905,6.1310163,-0.06031303,0.008052532
KDM3A,4.872041,-1.8850554e-07,3.7293708,5.5178022,5.704809,-1.5677575e-09,5.5015845,5.705316,-0.056546383,-0.056015167,4.861902,-0.05772511,5.5952597,5.6888094,-0.05596281,0.007471199
ZFP446,4.532337,-1.759063e-07,3.481359,5.150872,5.325441,-1.4634456e-09,5.13572,5.325911,-0.052786034,-0.052290116,4.5228724,-0.053886347,5.223177,5.3105006,-0.05224118,0.0069738696
NCOA3,4.528967,-1.7578135e-07,3.4788995,5.1472335,5.3216786,-1.4624109e-09,5.132091,5.322149,-0.052748736,-0.052253168,4.5195103,-0.05384826,5.219486,5.3067484,-0.05220427,0.006968936
ATF5,3.3988178,-1.3386558e-07,2.653802,3.9265146,4.059578,-1.11538e-09,3.914913,4.0599256,-0.04023862,-0.039860487,3.3916082,-0.041077238,3.9816191,4.04817,-0.039822977,0.0053143925
PSIP1,5.0089207,-1.9358215e-07,3.8293033,5.66565,5.85767,-1.6097883e-09,5.649004,5.8581915,-0.05806155,-0.057516117,4.9985094,-0.059271887,5.7451854,5.8412433,-0.057462387,0.007671591
NFATC3,5.022465,-1.9408452e-07,3.8391917,5.68028,5.872795,-1.6139473e-09,5.6635914,5.873319,-0.058211483,-0.057664644,5.0120263,-0.059424944,5.7600207,5.856327,-0.05761077,0.007691421
GLI1,5.346707,-2.0611023e-07,4.075913,6.030505,6.2348933,-1.713511e-09,6.0128016,6.2354527,-0.06180066,-0.061220124,5.3356237,-0.063088976,6.115167,6.217415,-0.061162982,0.008166112
